sample_index	series_key	observation_index	duration_ns
18	18:sweep-empty:targets=1:providers=2:kind=empty:program=five-op	2	3204834
18	18:sweep-empty:targets=1:providers=2:kind=empty:program=five-op	3	3217917
18	18:sweep-empty:targets=1:providers=2:kind=empty:program=five-op	4	3209917
18	18:sweep-empty:targets=1:providers=2:kind=empty:program=five-op	5	3206250
18	18:sweep-empty:targets=1:providers=2:kind=empty:program=five-op	6	3208375
18	18:sweep-empty:targets=1:providers=2:kind=empty:program=five-op	7	3208541
18	18:sweep-empty:targets=1:providers=2:kind=empty:program=five-op	8	3204125
18	18:sweep-empty:targets=1:providers=2:kind=empty:program=five-op	9	3209292
18	18:sweep-empty:targets=1:providers=2:kind=empty:program=five-op	10	3215375
18	18:sweep-empty:targets=1:providers=2:kind=empty:program=five-op	11	3209167
18	18:sweep-empty:targets=1:providers=2:kind=empty:program=five-op	12	3208916
18	18:sweep-empty:targets=1:providers=2:kind=empty:program=five-op	13	3205167
18	18:sweep-empty:targets=1:providers=2:kind=empty:program=five-op	14	3214167
18	18:sweep-empty:targets=1:providers=2:kind=empty:program=five-op	15	3209875
18	18:sweep-empty:targets=1:providers=2:kind=empty:program=five-op	16	3201000
18	18:sweep-empty:targets=1:providers=2:kind=empty:program=five-op	17	3207625
18	18:sweep-empty:targets=1:providers=2:kind=empty:program=five-op	18	3206959
18	18:sweep-empty:targets=1:providers=2:kind=empty:program=five-op	19	3201916
18	18:sweep-empty:targets=1:providers=2:kind=empty:program=five-op	20	3205292
18	18:sweep-empty:targets=1:providers=2:kind=empty:program=five-op	21	3206250
18	18:sweep-empty:targets=1:providers=2:kind=empty:program=five-op	22	3217459
18	18:sweep-empty:targets=1:providers=2:kind=empty:program=five-op	23	3215584
18	18:sweep-empty:targets=1:providers=2:kind=empty:program=five-op	24	3208292
18	18:sweep-empty:targets=1:providers=2:kind=empty:program=five-op	25	3205666
18	18:sweep-empty:targets=1:providers=2:kind=empty:program=five-op	26	3222750
18	18:sweep-empty:targets=1:providers=2:kind=empty:program=five-op	27	3206917
18	18:sweep-empty:targets=1:providers=2:kind=empty:program=five-op	28	3206459
18	18:sweep-empty:targets=1:providers=2:kind=empty:program=five-op	29	3210834
18	18:sweep-empty:targets=1:providers=2:kind=empty:program=five-op	30	3202542
18	18:sweep-empty:targets=1:providers=2:kind=empty:program=five-op	31	3210125
18	18:sweep-empty:targets=1:providers=2:kind=empty:program=five-op	32	3209167
18	18:sweep-empty:targets=1:providers=2:kind=empty:program=five-op	33	3205125
18	18:sweep-empty:targets=1:providers=2:kind=empty:program=five-op	34	3207292
18	18:sweep-empty:targets=1:providers=2:kind=empty:program=five-op	35	3207250
18	18:sweep-empty:targets=1:providers=2:kind=empty:program=five-op	36	3203125
18	18:sweep-empty:targets=1:providers=2:kind=empty:program=five-op	37	3211709
18	18:sweep-empty:targets=1:providers=2:kind=empty:program=five-op	38	3201000
18	18:sweep-empty:targets=1:providers=2:kind=empty:program=five-op	39	3206417
18	18:sweep-empty:targets=1:providers=2:kind=empty:program=five-op	40	3208584
18	18:sweep-empty:targets=1:providers=2:kind=empty:program=five-op	41	3203375
18	18:sweep-empty:targets=1:providers=2:kind=empty:program=five-op	42	3205792
18	18:sweep-empty:targets=1:providers=2:kind=empty:program=five-op	43	3214875
18	18:sweep-empty:targets=1:providers=2:kind=empty:program=five-op	44	3205041
18	18:sweep-empty:targets=1:providers=2:kind=empty:program=five-op	45	3212459
18	18:sweep-empty:targets=1:providers=2:kind=empty:program=five-op	46	3202042
18	18:sweep-empty:targets=1:providers=2:kind=empty:program=five-op	47	3205458
18	18:sweep-empty:targets=1:providers=2:kind=empty:program=five-op	48	3206291
18	18:sweep-empty:targets=1:providers=2:kind=empty:program=five-op	49	3198292
19	19:sweep-empty:targets=1:providers=4:kind=empty:program=five-op	0	3232125
19	19:sweep-empty:targets=1:providers=4:kind=empty:program=five-op	1	3223792
19	19:sweep-empty:targets=1:providers=4:kind=empty:program=five-op	2	3230042
19	19:sweep-empty:targets=1:providers=4:kind=empty:program=five-op	3	3234500
19	19:sweep-empty:targets=1:providers=4:kind=empty:program=five-op	4	3221875
19	19:sweep-empty:targets=1:providers=4:kind=empty:program=five-op	5	3226292
19	19:sweep-empty:targets=1:providers=4:kind=empty:program=five-op	6	3230375
19	19:sweep-empty:targets=1:providers=4:kind=empty:program=five-op	7	3219500
19	19:sweep-empty:targets=1:providers=4:kind=empty:program=five-op	8	3226625
19	19:sweep-empty:targets=1:providers=4:kind=empty:program=five-op	9	3227000
19	19:sweep-empty:targets=1:providers=4:kind=empty:program=five-op	10	3218958
19	19:sweep-empty:targets=1:providers=4:kind=empty:program=five-op	11	3217250
19	19:sweep-empty:targets=1:providers=4:kind=empty:program=five-op	12	3231250
19	19:sweep-empty:targets=1:providers=4:kind=empty:program=five-op	13	3223166
19	19:sweep-empty:targets=1:providers=4:kind=empty:program=five-op	14	3216750
19	19:sweep-empty:targets=1:providers=4:kind=empty:program=five-op	15	3232208
19	19:sweep-empty:targets=1:providers=4:kind=empty:program=five-op	16	3224500
19	19:sweep-empty:targets=1:providers=4:kind=empty:program=five-op	17	3219083
19	19:sweep-empty:targets=1:providers=4:kind=empty:program=five-op	18	3233958
19	19:sweep-empty:targets=1:providers=4:kind=empty:program=five-op	19	3220084
19	19:sweep-empty:targets=1:providers=4:kind=empty:program=five-op	20	3222958
19	19:sweep-empty:targets=1:providers=4:kind=empty:program=five-op	21	3228125
19	19:sweep-empty:targets=1:providers=4:kind=empty:program=five-op	22	3217916
19	19:sweep-empty:targets=1:providers=4:kind=empty:program=five-op	23	3222167
19	19:sweep-empty:targets=1:providers=4:kind=empty:program=five-op	24	3229042
19	19:sweep-empty:targets=1:providers=4:kind=empty:program=five-op	25	3221667
19	19:sweep-empty:targets=1:providers=4:kind=empty:program=five-op	26	3225917
19	19:sweep-empty:targets=1:providers=4:kind=empty:program=five-op	27	3233792
19	19:sweep-empty:targets=1:providers=4:kind=empty:program=five-op	28	3216792
19	19:sweep-empty:targets=1:providers=4:kind=empty:program=five-op	29	3220875
19	19:sweep-empty:targets=1:providers=4:kind=empty:program=five-op	30	3221166
19	19:sweep-empty:targets=1:providers=4:kind=empty:program=five-op	31	3223917
19	19:sweep-empty:targets=1:providers=4:kind=empty:program=five-op	32	3228541
19	19:sweep-empty:targets=1:providers=4:kind=empty:program=five-op	33	3221667
19	19:sweep-empty:targets=1:providers=4:kind=empty:program=five-op	34	3216792
19	19:sweep-empty:targets=1:providers=4:kind=empty:program=five-op	35	3221250
19	19:sweep-empty:targets=1:providers=4:kind=empty:program=five-op	36	3221125
19	19:sweep-empty:targets=1:providers=4:kind=empty:program=five-op	37	3222792
19	19:sweep-empty:targets=1:providers=4:kind=empty:program=five-op	38	3219375
19	19:sweep-empty:targets=1:providers=4:kind=empty:program=five-op	39	3216459
19	19:sweep-empty:targets=1:providers=4:kind=empty:program=five-op	40	3228500
19	19:sweep-empty:targets=1:providers=4:kind=empty:program=five-op	41	3222792
19	19:sweep-empty:targets=1:providers=4:kind=empty:program=five-op	42	3217208
19	19:sweep-empty:targets=1:providers=4:kind=empty:program=five-op	43	3232333
19	19:sweep-empty:targets=1:providers=4:kind=empty:program=five-op	44	3222458
19	19:sweep-empty:targets=1:providers=4:kind=empty:program=five-op	45	3224084
19	19:sweep-empty:targets=1:providers=4:kind=empty:program=five-op	46	3231292
19	19:sweep-empty:targets=1:providers=4:kind=empty:program=five-op	47	3221000
19	19:sweep-empty:targets=1:providers=4:kind=empty:program=five-op	48	3230917
19	19:sweep-empty:targets=1:providers=4:kind=empty:program=five-op	49	3229875
20	20:sweep-empty:targets=1:providers=8:kind=empty:program=five-op	0	3256667
20	20:sweep-empty:targets=1:providers=8:kind=empty:program=five-op	1	3248250
20	20:sweep-empty:targets=1:providers=8:kind=empty:program=five-op	2	3264083
20	20:sweep-empty:targets=1:providers=8:kind=empty:program=five-op	3	3255625
20	20:sweep-empty:targets=1:providers=8:kind=empty:program=five-op	4	3243583
20	20:sweep-empty:targets=1:providers=8:kind=empty:program=five-op	5	3239917
20	20:sweep-empty:targets=1:providers=8:kind=empty:program=five-op	6	3254583
20	20:sweep-empty:targets=1:providers=8:kind=empty:program=five-op	7	3250167
20	20:sweep-empty:targets=1:providers=8:kind=empty:program=five-op	8	3241541
20	20:sweep-empty:targets=1:providers=8:kind=empty:program=five-op	9	3253167
20	20:sweep-empty:targets=1:providers=8:kind=empty:program=five-op	10	3246583
20	20:sweep-empty:targets=1:providers=8:kind=empty:program=five-op	11	3246250
20	20:sweep-empty:targets=1:providers=8:kind=empty:program=five-op	12	3253375
20	20:sweep-empty:targets=1:providers=8:kind=empty:program=five-op	13	3241792
20	20:sweep-empty:targets=1:providers=8:kind=empty:program=five-op	14	3244375
20	20:sweep-empty:targets=1:providers=8:kind=empty:program=five-op	15	3248709
20	20:sweep-empty:targets=1:providers=8:kind=empty:program=five-op	16	3249125
20	20:sweep-empty:targets=1:providers=8:kind=empty:program=five-op	17	3245500
20	20:sweep-empty:targets=1:providers=8:kind=empty:program=five-op	18	3247917
20	20:sweep-empty:targets=1:providers=8:kind=empty:program=five-op	19	3248417
20	20:sweep-empty:targets=1:providers=8:kind=empty:program=five-op	20	3246625
20	20:sweep-empty:targets=1:providers=8:kind=empty:program=five-op	21	3259458
20	20:sweep-empty:targets=1:providers=8:kind=empty:program=five-op	22	3262500
20	20:sweep-empty:targets=1:providers=8:kind=empty:program=five-op	23	3247833
20	20:sweep-empty:targets=1:providers=8:kind=empty:program=five-op	24	3255291
20	20:sweep-empty:targets=1:providers=8:kind=empty:program=five-op	25	3265667
20	20:sweep-empty:targets=1:providers=8:kind=empty:program=five-op	26	3243875
20	20:sweep-empty:targets=1:providers=8:kind=empty:program=five-op	27	3256583
20	20:sweep-empty:targets=1:providers=8:kind=empty:program=five-op	28	3253417
20	20:sweep-empty:targets=1:providers=8:kind=empty:program=five-op	29	3241333
20	20:sweep-empty:targets=1:providers=8:kind=empty:program=five-op	30	3255541
20	20:sweep-empty:targets=1:providers=8:kind=empty:program=five-op	31	3249917
20	20:sweep-empty:targets=1:providers=8:kind=empty:program=five-op	32	3245292
20	20:sweep-empty:targets=1:providers=8:kind=empty:program=five-op	33	3253125
20	20:sweep-empty:targets=1:providers=8:kind=empty:program=five-op	34	3249334
20	20:sweep-empty:targets=1:providers=8:kind=empty:program=five-op	35	3241125
20	20:sweep-empty:targets=1:providers=8:kind=empty:program=five-op	36	3246000
20	20:sweep-empty:targets=1:providers=8:kind=empty:program=five-op	37	3254667
20	20:sweep-empty:targets=1:providers=8:kind=empty:program=five-op	38	3251709
20	20:sweep-empty:targets=1:providers=8:kind=empty:program=five-op	39	3249500
20	20:sweep-empty:targets=1:providers=8:kind=empty:program=five-op	40	3253334
20	20:sweep-empty:targets=1:providers=8:kind=empty:program=five-op	41	3243167
20	20:sweep-empty:targets=1:providers=8:kind=empty:program=five-op	42	3246916
20	20:sweep-empty:targets=1:providers=8:kind=empty:program=five-op	43	3251917
20	20:sweep-empty:targets=1:providers=8:kind=empty:program=five-op	44	3247959
20	20:sweep-empty:targets=1:providers=8:kind=empty:program=five-op	45	3248292
20	20:sweep-empty:targets=1:providers=8:kind=empty:program=five-op	46	3252041
20	20:sweep-empty:targets=1:providers=8:kind=empty:program=five-op	47	3242667
20	20:sweep-empty:targets=1:providers=8:kind=empty:program=five-op	48	3247042
20	20:sweep-empty:targets=1:providers=8:kind=empty:program=five-op	49	3250000
21	21:sweep-empty:targets=1:providers=16:kind=empty:program=five-op	0	3293709
21	21:sweep-empty:targets=1:providers=16:kind=empty:program=five-op	1	3298584
21	21:sweep-empty:targets=1:providers=16:kind=empty:program=five-op	2	3295792
21	21:sweep-empty:targets=1:providers=16:kind=empty:program=five-op	3	3300500
21	21:sweep-empty:targets=1:providers=16:kind=empty:program=five-op	4	3303708
21	21:sweep-empty:targets=1:providers=16:kind=empty:program=five-op	5	3295875
21	21:sweep-empty:targets=1:providers=16:kind=empty:program=five-op	6	3303416
21	21:sweep-empty:targets=1:providers=16:kind=empty:program=five-op	7	3301208
21	21:sweep-empty:targets=1:providers=16:kind=empty:program=five-op	8	3297250
21	21:sweep-empty:targets=1:providers=16:kind=empty:program=five-op	9	3300000
21	21:sweep-empty:targets=1:providers=16:kind=empty:program=five-op	10	3298917
21	21:sweep-empty:targets=1:providers=16:kind=empty:program=five-op	11	3295542
21	21:sweep-empty:targets=1:providers=16:kind=empty:program=five-op	12	3302375
21	21:sweep-empty:targets=1:providers=16:kind=empty:program=five-op	13	3302041
21	21:sweep-empty:targets=1:providers=16:kind=empty:program=five-op	14	3298708
21	21:sweep-empty:targets=1:providers=16:kind=empty:program=five-op	15	3325542
21	21:sweep-empty:targets=1:providers=16:kind=empty:program=five-op	16	3296500
21	21:sweep-empty:targets=1:providers=16:kind=empty:program=five-op	17	3293792
21	21:sweep-empty:targets=1:providers=16:kind=empty:program=five-op	18	3301667
21	21:sweep-empty:targets=1:providers=16:kind=empty:program=five-op	19	3294625
